empresa_id,region,sector,actividad_ciiu,tamano,anio_ruc,personal_ocupado,remuneraciones,produccion_total,ventas_bienes_producidos,ventas_mercaderias,ventas_servicios,materia_prima,suministros_repuestos,total_insumos,consumo_intermedio,valor_agregado,gastos_operacionales,total_gastos_operacionales,gastos_financieros,arrendamientos,depreciaciones,formacion_capital_fijo,agua_m3,factor_expansion
EMP-1025,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1963,4,381393,2630390,0,17389878.0,253478.0,0,8176.0,8176.0,675931,1954459,343539,667755,11712,148.0,85405,0.0,0.0,1.0
EMP-1026,Sierra,Servicios,Actividades de servicios administrativos y de apoyo,Grande Empresa,1969,1325,26489234,48272262,0,0.0,48221457.0,0,1643011.0,1643011.0,14394777,33877485,5920938,12751766,637762,0.0,1993436,279184.0,7347.0,1.0
EMP-1027,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1970,209,4102089,49036693,41877324,0.0,4399689.0,36637297,230499.0,36867796.0,50009335,-972642,1322325,13141539,764223,0.0,1375234,283313.0,23529.0,1.0
EMP-1028,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1972,36,1130495,8609357,7882622,7759572.0,0.0,4073494,23289.0,4096783.0,5554769,3054588,556418,1457986,21585,0.0,147074,451558.0,2173.0,1.0
EMP-1029,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1957,301,3881466,10071268,125143,20781623.0,227079.0,53095,180324.0,233419.0,3216565,6854703,1786024,2983146,640464,424347.0,377618,-1242493.0,7941.0,1.0
EMP-1030,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1964,210,6117590,23825334,19828084,16852203.0,0.0,9177861,101764.0,9279625.0,15813059,8012275,4390827,6533434,23448,255055.0,282954,-334102.0,3333.0,1.0
EMP-1031,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1972,232,6624326,93355165,86203059,0.0,6585607.0,61552886,1556012.0,63108898.0,74432230,18922935,9218768,11323332,0,0.0,2142243,-349134.0,9000.0,1.0
EMP-1032,Sierra,Servicios,Actividades de alojamiento y de servicio de comidas,Grande Empresa,1965,316,2841106,7665052,0,0.0,7335052.0,0,1598524.0,1598524.0,4845147,2819905,931080,3246623,124735,0.0,440678,-55126.0,24473.0,1.0
EMP-1033,Costa,Manufactura,Industrias manufactureras,Grande Empresa,1966,1682,23127418,150392140,134331691,32699778.0,443061.0,95354272,2374507.0,97728779.0,114216617,36175523,4656299,16487838,51144,21071.0,2181046,1492721.0,90400.0,1.0
EMP-1034,Sierra,Servicios,Información y comunicación,Grande Empresa,1969,172,4815918,16937104,0,0.0,16887449.0,0,2489724.0,2489724.0,12139524,4797580,3507916,9649800,18009,0.0,295404,-251360.0,30974.0,1.0
EMP-1035,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1966,39,3450314,9885121,0,40726317.0,35769.0,0,10698.0,10698.0,4039368,5845753,1846642,4028670,54551,502754.0,44710,-81225.0,0.0,1.0
EMP-1036,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1968,806,16753775,78200411,72425211,32897438.0,213803.0,32408996,679177.0,33088173.0,49580296,28620115,12344558,16492123,93825,7877.0,1939485,2927741.0,30380.0,1.0
EMP-1037,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1962,253,3092767,8566977,8322503,0.0,9625.0,2105666,243372.0,2349038.0,4998993,3567984,2056276,2649955,38694,82795.0,441188,8656.0,63765.0,1.0
EMP-1038,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1954,375,6182165,11125638,0,27502564.0,0.0,0,190434.0,190434.0,4001791,7123847,1826083,3811357,775579,17568.0,677192,304336.0,50172.0,1.0
EMP-1039,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1972,1280,27818661,343667874,339838710,12544475.0,806753.0,231491947,10320950.0,241812897.0,298616024,45051850,47634589,56803127,739863,1126040.0,1787268,7109318.0,9943.0,1.0
EMP-1040,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1956,1406,34444327,116420171,0,335263957.0,783315.0,0,1591911.0,1591911.0,24547894,91872277,14927644,22955983,3492156,1531190.0,3743818,-39438832.0,30600.0,1.0
EMP-1041,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1963,54,1287017,3184823,0,9859192.0,0.0,0,84602.0,84602.0,1392199,1792624,1013649,1307597,97020,83247.0,66271,86804.0,624.0,1.0
EMP-1042,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1973,27,1155397,1769826,0,9117624.0,585665.0,0,10427.0,10427.0,2602851,-833025,421115,2592424,56330,33317.0,28235,86122.0,876.0,1.0
EMP-1043,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,1965,0,0,13552070,0,0.0,13552070.0,0,1216.0,1216.0,16334229,-2782159,1260816,16333013,1706379,0.0,0,0.0,0.0,1.0
EMP-1044,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1962,125,3427717,7874169,8479187,1839222.0,0.0,3027860,15156.0,3043016.0,6019545,1854624,2513039,2976529,29710,42684.0,534416,158033.0,467.0,1.0
EMP-1045,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1956,877,24425881,169770718,157620364,25141780.0,0.0,89974968,2256687.0,92231655.0,125591923,44178795,23599294,33360268,229704,433061.0,3821312,-838016.0,58450.0,1.0
EMP-1046,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1972,365,11472852,75774740,77524868,3717771.0,1017670.0,45648462,2967378.0,48615840.0,59444035,16330705,3765068,10828195,0,27029.0,2820218,-704289.0,6543.0,1.0
EMP-1047,Sierra,Construcción,Construcción,Grande Empresa,1969,1289,46065562,170153157,0,0.0,170153157.0,0,38775581.0,38775581.0,83336850,86816307,24215145,44561269,3120558,1931601.0,2004314,2666767.0,9850.0,1.0
EMP-1048,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,1961,48,390401,7975326,0,0.0,7975326.0,0,21992.0,21992.0,7423529,551797,7241577,7401537,1888,108797.0,39909,-2631.0,3554.0,1.0
EMP-1049,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1963,487,8045011,45019508,44030861,4623952.0,0.0,12527247,5734919.0,18262166.0,31534460,13485048,7409188,13272294,30171,105630.0,960499,-86472.0,28153.13318,1.0
EMP-1050,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1972,160,5102752,23753355,19113002,6124788.0,0.0,6786658,2427849.0,9214507.0,14646238,9107117,2555046,5431731,395519,0.0,1405268,480683.0,6664.0,1.0
EMP-1051,Sierra,Servicios,Actividades financieras y de seguros,Grande Empresa,1973,143,6046900,37230380,0,0.0,35940972.0,0,59152.0,59152.0,18047709,19182671,11882770,17988557,733015,172715.0,65048,-582950.0,276.0,1.0
EMP-1052,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1973,718,10398050,46279214,47145153,0.0,0.0,25922354,139285.0,26061639.0,33681517,12597697,5399852,7619878,64937,101418.0,2163093,96713277.0,2231.0,1.0
EMP-1053,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1974,82,2088708,3219732,0,14274661.0,910566.0,0,115550.0,115550.0,1506919,1712813,880995,1391369,74543,33044.0,99445,35942.0,11520.0,1.0
EMP-1054,Sierra,Servicios,Enseñanza,Grande Empresa,1964,509,6663901,8196949,0,0.0,8196949.0,0,876290.0,876290.0,3323481,4873468,1266340,2447191,0,0.0,902170,-112536.0,96000.0,1.0
EMP-1055,Sierra,Servicios,Enseñanza,Grande Empresa,1946,1743,60831292,70748687,0,0.0,70748687.0,0,810044.0,810044.0,21916446,48832241,14399539,21106402,1056268,27882.0,2759851,3531608.0,42438.0,1.0
EMP-1056,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,1952,30,520117,9428446,0,1015541.0,9260990.0,0,26743.0,26743.0,8817872,610574,8405628,8791129,40135,113322.0,58392,0.0,10155.0,1.0
EMP-1057,Sierra,Servicios,Enseñanza,Grande Empresa,1956,234,8018952,12194326,0,0.0,12133895.0,0,502708.0,502708.0,4493314,7701012,2667552,3990606,0,0.0,620591,545353.0,2337.0,1.0
EMP-1058,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1974,278,4459873,47671676,39890040,7030771.0,623622.0,23758623,628793.0,24387416.0,32413023,15258653,4824421,8025607,128026,0.0,702325,501702.0,3359.0,1.0
EMP-1059,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1974,550,9129430,51620872,0,0.0,50557865.0,0,28750428.0,28750428.0,33258747,18362125,2548544,4508319,251355,11792.0,3176379,1588786.0,13674.0,1.0
EMP-1060,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1974,92,1863207,3923043,0,27834427.0,1318302.0,0,11532.0,11532.0,1847261,2075782,697041,1835729,215219,25057.0,225155,-112969.0,1750.0,1.0
EMP-1061,Sierra,Manufactura,Industrias manufactureras,Mediana Empresa B,1974,24,1022177,4402824,3765923,0.0,76856.0,270101,18418.0,288519.0,3297565,1105259,371637,3009046,64295,0.0,330479,-69419.0,2283.0,1.0
EMP-1062,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1974,732,9016939,32019010,29292829,23740764.0,0.0,5036284,504159.0,5540443.0,19009249,13009761,5458872,13468806,348056,204186.0,1675891,719323.0,59065.0,1.0
EMP-1063,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1974,396,12257691,86432841,85697114,0.0,0.0,34814847,8010097.0,42824944.0,60152208,26280633,14046774,17327264,38052,88453.0,1972126,-518333.0,3811.0,1.0
EMP-1064,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1974,38,701528,2855546,0,8118870.0,0.0,0,38790.0,38790.0,1602059,1253487,764266,1563269,98884,199140.0,22567,118864.0,2744.0,1.0
EMP-1065,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1974,30,3378760,6364618,0,17543543.0,956802.0,0,15624.0,15624.0,2726190,3638428,874238,2710566,14575,51775.0,20506,18175.0,0.0,1.0
EMP-1066,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1974,186,1878533,8264636,9014831,0.0,7724.0,2687270,182367.0,2869637.0,5904857,2359779,725703,3035220,38647,76793.0,120996,-945629.0,4800.0,1.0
EMP-1067,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,1956,63,561059,7791650,0,0.0,7717615.0,0,225861.0,225861.0,7899703,-108053,7337053,7673842,16712,224827.0,67109,738.0,12306.0,1.0
EMP-1068,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1975,116,2229050,5276962,0,12014242.0,0.0,0,7064.0,7064.0,2222714,3054248,1065994,2215650,309673,40001.0,309031,-2948127.0,4001.0,1.0
EMP-1069,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1975,181,2388120,6018962,0,20016554.0,1493091.0,0,111609.0,111609.0,2667416,3351546,1032726,2555807,250180,107658.0,263981,217412.0,9515.0,1.0
EMP-1070,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1975,520,13721030,69356218,68250428,1612051.0,393856.0,24950495,106209.0,25056704.0,44892836,24463382,9900752,19836132,194253,0.0,3815268,-169445.0,0.0,1.0
EMP-1071,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1975,1391,26122503,75387082,73250214,3133552.0,2046.0,22128386,7492424.0,29620810.0,41496549,33890533,9287357,11875739,334789,0.0,2435143,543053.0,0.0,1.0
EMP-1072,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1975,79,1839558,4203837,0,1621228.0,3604486.0,0,265534.0,265534.0,1861260,2342577,763637,1595726,4338,0.0,101363,73189.0,228.0,1.0
EMP-1073,Sierra,Servicios,"Actividades profesionales, científicas y técnicas",Mediana Empresa B,1975,115,1330872,2960484,0,1958956.0,2145887.0,0,38593.0,38593.0,1130309,1830175,792094,1091716,90930,145463.0,385809,389708.0,2738.0,10.12694797
EMP-1074,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1981,498,19614925,169774376,165685052,0.0,3514297.0,32273496,12435603.0,44709099.0,112985526,56788850,55248596,68276427,248561,1474610.0,11272671,6493357.0,12713.0,1.0
EMP-1075,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1975,571,14951978,83109177,81880101,4066876.0,53570.0,38881687,1198752.0,40080439.0,51387587,31721590,7039048,11307148,1135845,534118.0,2798066,1234233.0,26052.0,1.0
EMP-1076,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1976,68,3717488,59115751,59173492,0.0,0.0,35136616,339810.0,35476426.0,40649413,18466338,2902668,5172987,0,0.0,530148,404034.0,63299.0,1.0
EMP-1077,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1976,224,4465481,9628351,0,79926031.0,497040.0,0,370409.0,370409.0,3995431,5632920,1763291,3625022,274203,195974.0,412176,115314.0,31162.0,1.0
EMP-1078,Sierra,Construcción,Construcción,Grande Empresa,1976,859,21071174,71613139,0,0.0,71260099.0,0,3948565.0,3948565.0,35513983,36099156,7948220,31565418,37064,258874.0,6478164,-23241995.0,127343.0,1.0
EMP-1079,Sierra,Servicios,Actividades inmobiliarias,Grande Empresa,1976,0,0,19070541,0,0.0,19015375.0,0,461.0,461.0,5581042,13489499,301393,5580581,1157,0.0,2504404,1696531.0,0.0,1.0
EMP-1080,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1976,320,4563706,41302877,0,26758786.0,20152430.0,0,24753728.0,24753728.0,33639682,7663195,1542287,8885954,133447,184643.0,492330,1131845.0,13341.0,1.0
EMP-1081,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1976,57,5163966,20660939,0,48488521.0,1223577.0,0,78974.0,78974.0,13354838,7306101,4137966,13275864,2545,10090.0,391625,106201.0,127.0,1.0
EMP-1082,Sierra,Servicios,Actividades de atención de la salud humana y de asistencia social,Mediana Empresa B,1976,92,1347843,4807169,0,0.0,4716764.0,0,580342.0,580342.0,2873810,1933359,926805,2293468,117955,16440.0,252601,339615.0,5520.0,6.413510176
EMP-1083,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,1977,1,917225,730477,0,3020830.0,0.0,0,4859.0,4859.0,288361,442116,154022,283502,1640,0.0,2950,0.0,1342.0,1.0
EMP-1084,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1977,263,4347953,13531636,12942038,1211042.0,0.0,4199350,88194.0,4287544.0,7989043,5542593,1501529,3701499,18954,85882.0,170637,10368.0,9470.0,1.0
EMP-1085,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1977,252,3822127,6371242,1440146,21931808.0,264753.0,429395,439378.0,868773.0,3848828,2522414,1758789,2980055,395577,0.0,362564,-1244123.0,12180.0,1.0
EMP-1086,Sierra,Servicios,"Artes, entretenimiento y recreación",Grande Empresa,1977,449,5004965,17067818,0,0.0,17067818.0,0,194911.0,194911.0,6517920,10549898,4562903,6323009,498071,2635195.0,1450584,3649867.0,0.0,1.0
EMP-1087,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1977,151,2686107,9418051,6330612,9752851.0,1732.0,2489753,229837.0,2719590.0,4975981,4442070,1427661,2256391,157581,247826.0,226119,1549327.0,1132.0,1.0
EMP-1088,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1977,7410,183195519,1088540490,1090407399,0.0,0.0,587727679,23245671.0,610973350.0,814442745,274097745,101002958,203469395,186897,1205849.0,29761173,41224441.0,122822.0,1.0
EMP-1089,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,1969,194,2100963,5908963,0,11157870.0,5022247.0,0,131186.0,131186.0,2359513,3549450,2107677,2228327,0,260144.0,429752,69204.0,94060.0,1.0
EMP-1090,Sierra,Construcción,Construcción,Grande Empresa,1977,178,2874135,8384029,1272848,3274753.0,6364908.0,501872,190740.0,692612.0,2706555,5677474,1060180,2013943,22380,11622.0,648654,640147.0,1549.0,1.0
EMP-1091,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1977,202,3040462,7815155,0,18256158.0,0.0,0,144579.0,144579.0,3471362,4343793,3206673,3326783,5740,1434953.0,599156,749095.0,0.0,1.0
EMP-1092,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1977,98,2893362,22470517,21289657,1753226.0,219936.0,9582456,139014.0,9721470.0,11334881,11135636,973848,1613411,5976,45904.0,138802,-17447.0,0.0,1.0
EMP-1093,Sierra,Servicios,Actividades financieras y de seguros,Mediana Empresa B,1977,6,1065778,2267167,0,0.0,2089794.0,0,8579.0,8579.0,3455816,-1188649,1421033,3447237,0,215674.0,61554,-184586.0,0.0,1.0
EMP-1094,Sierra,Manufactura,Industrias manufactureras,Mediana Empresa B,1978,29,600764,4840327,4531348,0.0,0.0,2775857,51118.0,2826975.0,3297932,1542395,358994,470957,2242,0.0,97419,57140.0,1170.0,1.0
EMP-1095,Sierra,Servicios,Enseñanza,Grande Empresa,1950,477,5511131,9415176,0,8672969.0,9026968.0,0,406452.0,406452.0,4355174,5060002,2883921,3948722,207076,942448.0,1009480,171854.0,1440.0,1.0
EMP-1096,Sierra,Servicios,Actividades de servicios administrativos y de apoyo,Mediana Empresa B,1978,24,480391,3299714,0,0.0,3299714.0,0,8201.0,8201.0,2721021,578693,459236,2712820,23329,0.0,35232,30892.0,0.0,10.60309278
EMP-1097,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1965,88,3307002,9081499,0,31407948.0,1052211.0,0,66343.0,66343.0,1811986,7269513,868877,1745643,174102,242375.0,239441,350006.0,3917.0,1.0
EMP-1098,Sierra,Servicios,Actividades financieras y de seguros,Grande Empresa,1978,486,11018808,64050948,0,0.0,61709443.0,0,69786.0,69786.0,48098128,15952820,2975361,48028342,38930,110521.0,325354,-28203.0,4709.0,1.0
EMP-1099,Costa,Construcción,Construcción,Grande Empresa,1969,439,8438239,54272474,52289968,0.0,1144846.0,3143750,441594.0,3585344.0,33701787,20570687,15379516,30116443,30014,29558.0,1649529,-144168.0,2565.0,1.0
EMP-1100,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1978,560,14867964,38446698,0,289576732.0,7557696.0,0,899298.0,899298.0,9595756,28850942,4900691,8696458,0,406286.0,858935,4709.0,10246.0,1.0
EMP-1101,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1978,669,23192859,220254332,214842151,10477253.0,0.0,94249454,7628393.0,101877847.0,142004277,78250055,28823118,40126430,218522,146828.0,10031422,7693690.0,36323.0,1.0
EMP-1102,Sierra,Servicios,Actividades inmobiliarias,Grande Empresa,1978,18,1662492,18039988,0,0.0,18023220.0,0,172659.0,172659.0,8035577,10004411,4429803,7862918,52268,0.0,999528,330177.0,58068.0,1.0
EMP-1103,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1978,243,3186832,16437436,16572587,517217.0,0.0,8792099,264219.0,9056318.0,12677241,3760195,2075450,3620923,163952,31919.0,348958,305529.0,24405.0,1.0
EMP-1104,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1978,66,1378059,3519316,0,12397323.0,0.0,0,18502.0,18502.0,1566131,1953185,1041486,1547629,150823,14250.0,97598,48000.0,3065.0,1.0
EMP-1105,Sierra,Servicios,Actividades inmobiliarias,Grande Empresa,1979,1,2444159,6257372,0,0.0,6254911.0,0,0.0,0.0,648079,5609293,97501,648079,1503,330.0,407987,50730.0,664.0,1.0
